RunScript;Config;RunId;Output;offset;remainingFractionKiga;remainingFractionPrima;remainingFractionSecon;remainingFractionLeisure1;remainingFractionWork;remainingFractionShoppingBusinessErrands
run.sh;config_sz186.xml;sz186;output/-6-0.1-0.1-0.5-0.8-0.4-0.2;-6;0.1;0.1;0.5;0.8;0.4;0.2
run.sh;config_sz187.xml;sz187;output/-6-0.1-0.1-0.5-0.6-0.8-0.4;-6;0.1;0.1;0.5;0.6;0.8;0.4
run.sh;config_sz188.xml;sz188;output/-6-0.1-0.1-0.5-0.6-0.8-0.2;-6;0.1;0.1;0.5;0.6;0.8;0.2
run.sh;config_sz189.xml;sz189;output/-6-0.1-0.1-0.5-0.6-0.6-0.4;-6;0.1;0.1;0.5;0.6;0.6;0.4
run.sh;config_sz190.xml;sz190;output/-6-0.1-0.1-0.5-0.6-0.6-0.2;-6;0.1;0.1;0.5;0.6;0.6;0.2
run.sh;config_sz191.xml;sz191;output/-6-0.1-0.1-0.5-0.6-0.4-0.4;-6;0.1;0.1;0.5;0.6;0.4;0.4
run.sh;config_sz192.xml;sz192;output/-6-0.1-0.1-0.5-0.6-0.4-0.2;-6;0.1;0.1;0.5;0.6;0.4;0.2
run.sh;config_sz193.xml;sz193;output/-6-0.1-0.1-0.5-0.4-0.8-0.4;-6;0.1;0.1;0.5;0.4;0.8;0.4
run.sh;config_sz194.xml;sz194;output/-6-0.1-0.1-0.5-0.4-0.8-0.2;-6;0.1;0.1;0.5;0.4;0.8;0.2
run.sh;config_sz195.xml;sz195;output/-6-0.1-0.1-0.5-0.4-0.6-0.4;-6;0.1;0.1;0.5;0.4;0.6;0.4
run.sh;config_sz196.xml;sz196;output/-6-0.1-0.1-0.5-0.4-0.6-0.2;-6;0.1;0.1;0.5;0.4;0.6;0.2
run.sh;config_sz197.xml;sz197;output/-6-0.1-0.1-0.5-0.4-0.4-0.4;-6;0.1;0.1;0.5;0.4;0.4;0.4
run.sh;config_sz198.xml;sz198;output/-6-0.1-0.1-0.5-0.4-0.4-0.2;-6;0.1;0.1;0.5;0.4;0.4;0.2
run.sh;config_sz199.xml;sz199;output/-6-0.1-0.1-0.5-0.2-0.8-0.4;-6;0.1;0.1;0.5;0.2;0.8;0.4
run.sh;config_sz200.xml;sz200;output/-6-0.1-0.1-0.5-0.2-0.8-0.2;-6;0.1;0.1;0.5;0.2;0.8;0.2
run.sh;config_sz201.xml;sz201;output/-6-0.1-0.1-0.5-0.2-0.6-0.4;-6;0.1;0.1;0.5;0.2;0.6;0.4
run.sh;config_sz202.xml;sz202;output/-6-0.1-0.1-0.5-0.2-0.6-0.2;-6;0.1;0.1;0.5;0.2;0.6;0.2
run.sh;config_sz203.xml;sz203;output/-6-0.1-0.1-0.5-0.2-0.4-0.4;-6;0.1;0.1;0.5;0.2;0.4;0.4
run.sh;config_sz204.xml;sz204;output/-6-0.1-0.1-0.5-0.2-0.4-0.2;-6;0.1;0.1;0.5;0.2;0.4;0.2
run.sh;config_sz205.xml;sz205;output/-6-0.1-0.1-0.5-0.0-0.8-0.4;-6;0.1;0.1;0.5;0.0;0.8;0.4
run.sh;config_sz206.xml;sz206;output/-6-0.1-0.1-0.5-0.0-0.8-0.2;-6;0.1;0.1;0.5;0.0;0.8;0.2
run.sh;config_sz207.xml;sz207;output/-6-0.1-0.1-0.5-0.0-0.6-0.4;-6;0.1;0.1;0.5;0.0;0.6;0.4
run.sh;config_sz208.xml;sz208;output/-6-0.1-0.1-0.5-0.0-0.6-0.2;-6;0.1;0.1;0.5;0.0;0.6;0.2
run.sh;config_sz209.xml;sz209;output/-6-0.1-0.1-0.5-0.0-0.4-0.4;-6;0.1;0.1;0.5;0.0;0.4;0.4
run.sh;config_sz210.xml;sz210;output/-6-0.1-0.1-0.5-0.0-0.4-0.2;-6;0.1;0.1;0.5;0.0;0.4;0.2
run.sh;config_sz211.xml;sz211;output/-6-0.1-0.1-0.0-0.8-0.8-0.4;-6;0.1;0.1;0.0;0.8;0.8;0.4
run.sh;config_sz212.xml;sz212;output/-6-0.1-0.1-0.0-0.8-0.8-0.2;-6;0.1;0.1;0.0;0.8;0.8;0.2
run.sh;config_sz213.xml;sz213;output/-6-0.1-0.1-0.0-0.8-0.6-0.4;-6;0.1;0.1;0.0;0.8;0.6;0.4
run.sh;config_sz214.xml;sz214;output/-6-0.1-0.1-0.0-0.8-0.6-0.2;-6;0.1;0.1;0.0;0.8;0.6;0.2
run.sh;config_sz215.xml;sz215;output/-6-0.1-0.1-0.0-0.8-0.4-0.4;-6;0.1;0.1;0.0;0.8;0.4;0.4
run.sh;config_sz216.xml;sz216;output/-6-0.1-0.1-0.0-0.8-0.4-0.2;-6;0.1;0.1;0.0;0.8;0.4;0.2
run.sh;config_sz217.xml;sz217;output/-6-0.1-0.1-0.0-0.6-0.8-0.4;-6;0.1;0.1;0.0;0.6;0.8;0.4
run.sh;config_sz218.xml;sz218;output/-6-0.1-0.1-0.0-0.6-0.8-0.2;-6;0.1;0.1;0.0;0.6;0.8;0.2
run.sh;config_sz219.xml;sz219;output/-6-0.1-0.1-0.0-0.6-0.6-0.4;-6;0.1;0.1;0.0;0.6;0.6;0.4
run.sh;config_sz220.xml;sz220;output/-6-0.1-0.1-0.0-0.6-0.6-0.2;-6;0.1;0.1;0.0;0.6;0.6;0.2
run.sh;config_sz221.xml;sz221;output/-6-0.1-0.1-0.0-0.6-0.4-0.4;-6;0.1;0.1;0.0;0.6;0.4;0.4
run.sh;config_sz222.xml;sz222;output/-6-0.1-0.1-0.0-0.6-0.4-0.2;-6;0.1;0.1;0.0;0.6;0.4;0.2
run.sh;config_sz223.xml;sz223;output/-6-0.1-0.1-0.0-0.4-0.8-0.4;-6;0.1;0.1;0.0;0.4;0.8;0.4
run.sh;config_sz224.xml;sz224;output/-6-0.1-0.1-0.0-0.4-0.8-0.2;-6;0.1;0.1;0.0;0.4;0.8;0.2
run.sh;config_sz225.xml;sz225;output/-6-0.1-0.1-0.0-0.4-0.6-0.4;-6;0.1;0.1;0.0;0.4;0.6;0.4
run.sh;config_sz226.xml;sz226;output/-6-0.1-0.1-0.0-0.4-0.6-0.2;-6;0.1;0.1;0.0;0.4;0.6;0.2
run.sh;config_sz227.xml;sz227;output/-6-0.1-0.1-0.0-0.4-0.4-0.4;-6;0.1;0.1;0.0;0.4;0.4;0.4
run.sh;config_sz228.xml;sz228;output/-6-0.1-0.1-0.0-0.4-0.4-0.2;-6;0.1;0.1;0.0;0.4;0.4;0.2
run.sh;config_sz229.xml;sz229;output/-6-0.1-0.1-0.0-0.2-0.8-0.4;-6;0.1;0.1;0.0;0.2;0.8;0.4
run.sh;config_sz230.xml;sz230;output/-6-0.1-0.1-0.0-0.2-0.8-0.2;-6;0.1;0.1;0.0;0.2;0.8;0.2
run.sh;config_sz231.xml;sz231;output/-6-0.1-0.1-0.0-0.2-0.6-0.4;-6;0.1;0.1;0.0;0.2;0.6;0.4
run.sh;config_sz232.xml;sz232;output/-6-0.1-0.1-0.0-0.2-0.6-0.2;-6;0.1;0.1;0.0;0.2;0.6;0.2
run.sh;config_sz233.xml;sz233;output/-6-0.1-0.1-0.0-0.2-0.4-0.4;-6;0.1;0.1;0.0;0.2;0.4;0.4
run.sh;config_sz234.xml;sz234;output/-6-0.1-0.1-0.0-0.2-0.4-0.2;-6;0.1;0.1;0.0;0.2;0.4;0.2
run.sh;config_sz235.xml;sz235;output/-6-0.1-0.1-0.0-0.0-0.8-0.4;-6;0.1;0.1;0.0;0.0;0.8;0.4
run.sh;config_sz236.xml;sz236;output/-6-0.1-0.1-0.0-0.0-0.8-0.2;-6;0.1;0.1;0.0;0.0;0.8;0.2
run.sh;config_sz237.xml;sz237;output/-6-0.1-0.1-0.0-0.0-0.6-0.4;-6;0.1;0.1;0.0;0.0;0.6;0.4
run.sh;config_sz238.xml;sz238;output/-6-0.1-0.1-0.0-0.0-0.6-0.2;-6;0.1;0.1;0.0;0.0;0.6;0.2
run.sh;config_sz239.xml;sz239;output/-6-0.1-0.1-0.0-0.0-0.4-0.4;-6;0.1;0.1;0.0;0.0;0.4;0.4
run.sh;config_sz240.xml;sz240;output/-6-0.1-0.1-0.0-0.0-0.4-0.2;-6;0.1;0.1;0.0;0.0;0.4;0.2
run.sh;config_sz241.xml;sz241;output/-3-0.5-0.5-0.5-0.8-0.8-0.4;-3;0.5;0.5;0.5;0.8;0.8;0.4
run.sh;config_sz242.xml;sz242;output/-3-0.5-0.5-0.5-0.8-0.8-0.2;-3;0.5;0.5;0.5;0.8;0.8;0.2
run.sh;config_sz243.xml;sz243;output/-3-0.5-0.5-0.5-0.8-0.6-0.4;-3;0.5;0.5;0.5;0.8;0.6;0.4
run.sh;config_sz244.xml;sz244;output/-3-0.5-0.5-0.5-0.8-0.6-0.2;-3;0.5;0.5;0.5;0.8;0.6;0.2
run.sh;config_sz245.xml;sz245;output/-3-0.5-0.5-0.5-0.8-0.4-0.4;-3;0.5;0.5;0.5;0.8;0.4;0.4
run.sh;config_sz246.xml;sz246;output/-3-0.5-0.5-0.5-0.8-0.4-0.2;-3;0.5;0.5;0.5;0.8;0.4;0.2
run.sh;config_sz247.xml;sz247;output/-3-0.5-0.5-0.5-0.6-0.8-0.4;-3;0.5;0.5;0.5;0.6;0.8;0.4
run.sh;config_sz248.xml;sz248;output/-3-0.5-0.5-0.5-0.6-0.8-0.2;-3;0.5;0.5;0.5;0.6;0.8;0.2
run.sh;config_sz249.xml;sz249;output/-3-0.5-0.5-0.5-0.6-0.6-0.4;-3;0.5;0.5;0.5;0.6;0.6;0.4
run.sh;config_sz250.xml;sz250;output/-3-0.5-0.5-0.5-0.6-0.6-0.2;-3;0.5;0.5;0.5;0.6;0.6;0.2
run.sh;config_sz251.xml;sz251;output/-3-0.5-0.5-0.5-0.6-0.4-0.4;-3;0.5;0.5;0.5;0.6;0.4;0.4
run.sh;config_sz252.xml;sz252;output/-3-0.5-0.5-0.5-0.6-0.4-0.2;-3;0.5;0.5;0.5;0.6;0.4;0.2
run.sh;config_sz253.xml;sz253;output/-3-0.5-0.5-0.5-0.4-0.8-0.4;-3;0.5;0.5;0.5;0.4;0.8;0.4
run.sh;config_sz254.xml;sz254;output/-3-0.5-0.5-0.5-0.4-0.8-0.2;-3;0.5;0.5;0.5;0.4;0.8;0.2
run.sh;config_sz255.xml;sz255;output/-3-0.5-0.5-0.5-0.4-0.6-0.4;-3;0.5;0.5;0.5;0.4;0.6;0.4
run.sh;config_sz256.xml;sz256;output/-3-0.5-0.5-0.5-0.4-0.6-0.2;-3;0.5;0.5;0.5;0.4;0.6;0.2
run.sh;config_sz257.xml;sz257;output/-3-0.5-0.5-0.5-0.4-0.4-0.4;-3;0.5;0.5;0.5;0.4;0.4;0.4
run.sh;config_sz258.xml;sz258;output/-3-0.5-0.5-0.5-0.4-0.4-0.2;-3;0.5;0.5;0.5;0.4;0.4;0.2
run.sh;config_sz259.xml;sz259;output/-3-0.5-0.5-0.5-0.2-0.8-0.4;-3;0.5;0.5;0.5;0.2;0.8;0.4
run.sh;config_sz260.xml;sz260;output/-3-0.5-0.5-0.5-0.2-0.8-0.2;-3;0.5;0.5;0.5;0.2;0.8;0.2
run.sh;config_sz261.xml;sz261;output/-3-0.5-0.5-0.5-0.2-0.6-0.4;-3;0.5;0.5;0.5;0.2;0.6;0.4
run.sh;config_sz262.xml;sz262;output/-3-0.5-0.5-0.5-0.2-0.6-0.2;-3;0.5;0.5;0.5;0.2;0.6;0.2
run.sh;config_sz263.xml;sz263;output/-3-0.5-0.5-0.5-0.2-0.4-0.4;-3;0.5;0.5;0.5;0.2;0.4;0.4
run.sh;config_sz264.xml;sz264;output/-3-0.5-0.5-0.5-0.2-0.4-0.2;-3;0.5;0.5;0.5;0.2;0.4;0.2
run.sh;config_sz265.xml;sz265;output/-3-0.5-0.5-0.5-0.0-0.8-0.4;-3;0.5;0.5;0.5;0.0;0.8;0.4
run.sh;config_sz266.xml;sz266;output/-3-0.5-0.5-0.5-0.0-0.8-0.2;-3;0.5;0.5;0.5;0.0;0.8;0.2
run.sh;config_sz267.xml;sz267;output/-3-0.5-0.5-0.5-0.0-0.6-0.4;-3;0.5;0.5;0.5;0.0;0.6;0.4
run.sh;config_sz268.xml;sz268;output/-3-0.5-0.5-0.5-0.0-0.6-0.2;-3;0.5;0.5;0.5;0.0;0.6;0.2
run.sh;config_sz269.xml;sz269;output/-3-0.5-0.5-0.5-0.0-0.4-0.4;-3;0.5;0.5;0.5;0.0;0.4;0.4
run.sh;config_sz270.xml;sz270;output/-3-0.5-0.5-0.5-0.0-0.4-0.2;-3;0.5;0.5;0.5;0.0;0.4;0.2
run.sh;config_sz271.xml;sz271;output/-3-0.5-0.5-0.0-0.8-0.8-0.4;-3;0.5;0.5;0.0;0.8;0.8;0.4
run.sh;config_sz272.xml;sz272;output/-3-0.5-0.5-0.0-0.8-0.8-0.2;-3;0.5;0.5;0.0;0.8;0.8;0.2
run.sh;config_sz273.xml;sz273;output/-3-0.5-0.5-0.0-0.8-0.6-0.4;-3;0.5;0.5;0.0;0.8;0.6;0.4
run.sh;config_sz274.xml;sz274;output/-3-0.5-0.5-0.0-0.8-0.6-0.2;-3;0.5;0.5;0.0;0.8;0.6;0.2
run.sh;config_sz275.xml;sz275;output/-3-0.5-0.5-0.0-0.8-0.4-0.4;-3;0.5;0.5;0.0;0.8;0.4;0.4
run.sh;config_sz276.xml;sz276;output/-3-0.5-0.5-0.0-0.8-0.4-0.2;-3;0.5;0.5;0.0;0.8;0.4;0.2
run.sh;config_sz277.xml;sz277;output/-3-0.5-0.5-0.0-0.6-0.8-0.4;-3;0.5;0.5;0.0;0.6;0.8;0.4
run.sh;config_sz278.xml;sz278;output/-3-0.5-0.5-0.0-0.6-0.8-0.2;-3;0.5;0.5;0.0;0.6;0.8;0.2
run.sh;config_sz279.xml;sz279;output/-3-0.5-0.5-0.0-0.6-0.6-0.4;-3;0.5;0.5;0.0;0.6;0.6;0.4
run.sh;config_sz280.xml;sz280;output/-3-0.5-0.5-0.0-0.6-0.6-0.2;-3;0.5;0.5;0.0;0.6;0.6;0.2
run.sh;config_sz281.xml;sz281;output/-3-0.5-0.5-0.0-0.6-0.4-0.4;-3;0.5;0.5;0.0;0.6;0.4;0.4
run.sh;config_sz282.xml;sz282;output/-3-0.5-0.5-0.0-0.6-0.4-0.2;-3;0.5;0.5;0.0;0.6;0.4;0.2
run.sh;config_sz283.xml;sz283;output/-3-0.5-0.5-0.0-0.4-0.8-0.4;-3;0.5;0.5;0.0;0.4;0.8;0.4
run.sh;config_sz284.xml;sz284;output/-3-0.5-0.5-0.0-0.4-0.8-0.2;-3;0.5;0.5;0.0;0.4;0.8;0.2
run.sh;config_sz285.xml;sz285;output/-3-0.5-0.5-0.0-0.4-0.6-0.4;-3;0.5;0.5;0.0;0.4;0.6;0.4
run.sh;config_sz286.xml;sz286;output/-3-0.5-0.5-0.0-0.4-0.6-0.2;-3;0.5;0.5;0.0;0.4;0.6;0.2
run.sh;config_sz287.xml;sz287;output/-3-0.5-0.5-0.0-0.4-0.4-0.4;-3;0.5;0.5;0.0;0.4;0.4;0.4
run.sh;config_sz288.xml;sz288;output/-3-0.5-0.5-0.0-0.4-0.4-0.2;-3;0.5;0.5;0.0;0.4;0.4;0.2
run.sh;config_sz289.xml;sz289;output/-3-0.5-0.5-0.0-0.2-0.8-0.4;-3;0.5;0.5;0.0;0.2;0.8;0.4
run.sh;config_sz290.xml;sz290;output/-3-0.5-0.5-0.0-0.2-0.8-0.2;-3;0.5;0.5;0.0;0.2;0.8;0.2
run.sh;config_sz291.xml;sz291;output/-3-0.5-0.5-0.0-0.2-0.6-0.4;-3;0.5;0.5;0.0;0.2;0.6;0.4
run.sh;config_sz292.xml;sz292;output/-3-0.5-0.5-0.0-0.2-0.6-0.2;-3;0.5;0.5;0.0;0.2;0.6;0.2
run.sh;config_sz293.xml;sz293;output/-3-0.5-0.5-0.0-0.2-0.4-0.4;-3;0.5;0.5;0.0;0.2;0.4;0.4
run.sh;config_sz294.xml;sz294;output/-3-0.5-0.5-0.0-0.2-0.4-0.2;-3;0.5;0.5;0.0;0.2;0.4;0.2
run.sh;config_sz295.xml;sz295;output/-3-0.5-0.5-0.0-0.0-0.8-0.4;-3;0.5;0.5;0.0;0.0;0.8;0.4
run.sh;config_sz296.xml;sz296;output/-3-0.5-0.5-0.0-0.0-0.8-0.2;-3;0.5;0.5;0.0;0.0;0.8;0.2
run.sh;config_sz297.xml;sz297;output/-3-0.5-0.5-0.0-0.0-0.6-0.4;-3;0.5;0.5;0.0;0.0;0.6;0.4
run.sh;config_sz298.xml;sz298;output/-3-0.5-0.5-0.0-0.0-0.6-0.2;-3;0.5;0.5;0.0;0.0;0.6;0.2
run.sh;config_sz299.xml;sz299;output/-3-0.5-0.5-0.0-0.0-0.4-0.4;-3;0.5;0.5;0.0;0.0;0.4;0.4
run.sh;config_sz300.xml;sz300;output/-3-0.5-0.5-0.0-0.0-0.4-0.2;-3;0.5;0.5;0.0;0.0;0.4;0.2
run.sh;config_sz301.xml;sz301;output/-3-0.5-0.1-0.5-0.8-0.8-0.4;-3;0.5;0.1;0.5;0.8;0.8;0.4
run.sh;config_sz302.xml;sz302;output/-3-0.5-0.1-0.5-0.8-0.8-0.2;-3;0.5;0.1;0.5;0.8;0.8;0.2
run.sh;config_sz303.xml;sz303;output/-3-0.5-0.1-0.5-0.8-0.6-0.4;-3;0.5;0.1;0.5;0.8;0.6;0.4
run.sh;config_sz304.xml;sz304;output/-3-0.5-0.1-0.5-0.8-0.6-0.2;-3;0.5;0.1;0.5;0.8;0.6;0.2
run.sh;config_sz305.xml;sz305;output/-3-0.5-0.1-0.5-0.8-0.4-0.4;-3;0.5;0.1;0.5;0.8;0.4;0.4
run.sh;config_sz306.xml;sz306;output/-3-0.5-0.1-0.5-0.8-0.4-0.2;-3;0.5;0.1;0.5;0.8;0.4;0.2
run.sh;config_sz307.xml;sz307;output/-3-0.5-0.1-0.5-0.6-0.8-0.4;-3;0.5;0.1;0.5;0.6;0.8;0.4
run.sh;config_sz308.xml;sz308;output/-3-0.5-0.1-0.5-0.6-0.8-0.2;-3;0.5;0.1;0.5;0.6;0.8;0.2
run.sh;config_sz309.xml;sz309;output/-3-0.5-0.1-0.5-0.6-0.6-0.4;-3;0.5;0.1;0.5;0.6;0.6;0.4
run.sh;config_sz310.xml;sz310;output/-3-0.5-0.1-0.5-0.6-0.6-0.2;-3;0.5;0.1;0.5;0.6;0.6;0.2
run.sh;config_sz311.xml;sz311;output/-3-0.5-0.1-0.5-0.6-0.4-0.4;-3;0.5;0.1;0.5;0.6;0.4;0.4
run.sh;config_sz312.xml;sz312;output/-3-0.5-0.1-0.5-0.6-0.4-0.2;-3;0.5;0.1;0.5;0.6;0.4;0.2
run.sh;config_sz313.xml;sz313;output/-3-0.5-0.1-0.5-0.4-0.8-0.4;-3;0.5;0.1;0.5;0.4;0.8;0.4
run.sh;config_sz314.xml;sz314;output/-3-0.5-0.1-0.5-0.4-0.8-0.2;-3;0.5;0.1;0.5;0.4;0.8;0.2
run.sh;config_sz315.xml;sz315;output/-3-0.5-0.1-0.5-0.4-0.6-0.4;-3;0.5;0.1;0.5;0.4;0.6;0.4
run.sh;config_sz316.xml;sz316;output/-3-0.5-0.1-0.5-0.4-0.6-0.2;-3;0.5;0.1;0.5;0.4;0.6;0.2
run.sh;config_sz317.xml;sz317;output/-3-0.5-0.1-0.5-0.4-0.4-0.4;-3;0.5;0.1;0.5;0.4;0.4;0.4
run.sh;config_sz318.xml;sz318;output/-3-0.5-0.1-0.5-0.4-0.4-0.2;-3;0.5;0.1;0.5;0.4;0.4;0.2
run.sh;config_sz319.xml;sz319;output/-3-0.5-0.1-0.5-0.2-0.8-0.4;-3;0.5;0.1;0.5;0.2;0.8;0.4
run.sh;config_sz320.xml;sz320;output/-3-0.5-0.1-0.5-0.2-0.8-0.2;-3;0.5;0.1;0.5;0.2;0.8;0.2
run.sh;config_sz321.xml;sz321;output/-3-0.5-0.1-0.5-0.2-0.6-0.4;-3;0.5;0.1;0.5;0.2;0.6;0.4
run.sh;config_sz322.xml;sz322;output/-3-0.5-0.1-0.5-0.2-0.6-0.2;-3;0.5;0.1;0.5;0.2;0.6;0.2
run.sh;config_sz323.xml;sz323;output/-3-0.5-0.1-0.5-0.2-0.4-0.4;-3;0.5;0.1;0.5;0.2;0.4;0.4
run.sh;config_sz324.xml;sz324;output/-3-0.5-0.1-0.5-0.2-0.4-0.2;-3;0.5;0.1;0.5;0.2;0.4;0.2
run.sh;config_sz325.xml;sz325;output/-3-0.5-0.1-0.5-0.0-0.8-0.4;-3;0.5;0.1;0.5;0.0;0.8;0.4
run.sh;config_sz326.xml;sz326;output/-3-0.5-0.1-0.5-0.0-0.8-0.2;-3;0.5;0.1;0.5;0.0;0.8;0.2
run.sh;config_sz327.xml;sz327;output/-3-0.5-0.1-0.5-0.0-0.6-0.4;-3;0.5;0.1;0.5;0.0;0.6;0.4
run.sh;config_sz328.xml;sz328;output/-3-0.5-0.1-0.5-0.0-0.6-0.2;-3;0.5;0.1;0.5;0.0;0.6;0.2
run.sh;config_sz329.xml;sz329;output/-3-0.5-0.1-0.5-0.0-0.4-0.4;-3;0.5;0.1;0.5;0.0;0.4;0.4
run.sh;config_sz330.xml;sz330;output/-3-0.5-0.1-0.5-0.0-0.4-0.2;-3;0.5;0.1;0.5;0.0;0.4;0.2
run.sh;config_sz331.xml;sz331;output/-3-0.5-0.1-0.0-0.8-0.8-0.4;-3;0.5;0.1;0.0;0.8;0.8;0.4
run.sh;config_sz332.xml;sz332;output/-3-0.5-0.1-0.0-0.8-0.8-0.2;-3;0.5;0.1;0.0;0.8;0.8;0.2
run.sh;config_sz333.xml;sz333;output/-3-0.5-0.1-0.0-0.8-0.6-0.4;-3;0.5;0.1;0.0;0.8;0.6;0.4
run.sh;config_sz334.xml;sz334;output/-3-0.5-0.1-0.0-0.8-0.6-0.2;-3;0.5;0.1;0.0;0.8;0.6;0.2
run.sh;config_sz335.xml;sz335;output/-3-0.5-0.1-0.0-0.8-0.4-0.4;-3;0.5;0.1;0.0;0.8;0.4;0.4
run.sh;config_sz336.xml;sz336;output/-3-0.5-0.1-0.0-0.8-0.4-0.2;-3;0.5;0.1;0.0;0.8;0.4;0.2
run.sh;config_sz337.xml;sz337;output/-3-0.5-0.1-0.0-0.6-0.8-0.4;-3;0.5;0.1;0.0;0.6;0.8;0.4
run.sh;config_sz338.xml;sz338;output/-3-0.5-0.1-0.0-0.6-0.8-0.2;-3;0.5;0.1;0.0;0.6;0.8;0.2
run.sh;config_sz339.xml;sz339;output/-3-0.5-0.1-0.0-0.6-0.6-0.4;-3;0.5;0.1;0.0;0.6;0.6;0.4
run.sh;config_sz340.xml;sz340;output/-3-0.5-0.1-0.0-0.6-0.6-0.2;-3;0.5;0.1;0.0;0.6;0.6;0.2
run.sh;config_sz341.xml;sz341;output/-3-0.5-0.1-0.0-0.6-0.4-0.4;-3;0.5;0.1;0.0;0.6;0.4;0.4
run.sh;config_sz342.xml;sz342;output/-3-0.5-0.1-0.0-0.6-0.4-0.2;-3;0.5;0.1;0.0;0.6;0.4;0.2
run.sh;config_sz343.xml;sz343;output/-3-0.5-0.1-0.0-0.4-0.8-0.4;-3;0.5;0.1;0.0;0.4;0.8;0.4
run.sh;config_sz344.xml;sz344;output/-3-0.5-0.1-0.0-0.4-0.8-0.2;-3;0.5;0.1;0.0;0.4;0.8;0.2
run.sh;config_sz345.xml;sz345;output/-3-0.5-0.1-0.0-0.4-0.6-0.4;-3;0.5;0.1;0.0;0.4;0.6;0.4
run.sh;config_sz346.xml;sz346;output/-3-0.5-0.1-0.0-0.4-0.6-0.2;-3;0.5;0.1;0.0;0.4;0.6;0.2
run.sh;config_sz347.xml;sz347;output/-3-0.5-0.1-0.0-0.4-0.4-0.4;-3;0.5;0.1;0.0;0.4;0.4;0.4
run.sh;config_sz348.xml;sz348;output/-3-0.5-0.1-0.0-0.4-0.4-0.2;-3;0.5;0.1;0.0;0.4;0.4;0.2
run.sh;config_sz349.xml;sz349;output/-3-0.5-0.1-0.0-0.2-0.8-0.4;-3;0.5;0.1;0.0;0.2;0.8;0.4
run.sh;config_sz350.xml;sz350;output/-3-0.5-0.1-0.0-0.2-0.8-0.2;-3;0.5;0.1;0.0;0.2;0.8;0.2
run.sh;config_sz351.xml;sz351;output/-3-0.5-0.1-0.0-0.2-0.6-0.4;-3;0.5;0.1;0.0;0.2;0.6;0.4
run.sh;config_sz352.xml;sz352;output/-3-0.5-0.1-0.0-0.2-0.6-0.2;-3;0.5;0.1;0.0;0.2;0.6;0.2
run.sh;config_sz353.xml;sz353;output/-3-0.5-0.1-0.0-0.2-0.4-0.4;-3;0.5;0.1;0.0;0.2;0.4;0.4
run.sh;config_sz354.xml;sz354;output/-3-0.5-0.1-0.0-0.2-0.4-0.2;-3;0.5;0.1;0.0;0.2;0.4;0.2
run.sh;config_sz355.xml;sz355;output/-3-0.5-0.1-0.0-0.0-0.8-0.4;-3;0.5;0.1;0.0;0.0;0.8;0.4
run.sh;config_sz356.xml;sz356;output/-3-0.5-0.1-0.0-0.0-0.8-0.2;-3;0.5;0.1;0.0;0.0;0.8;0.2
run.sh;config_sz357.xml;sz357;output/-3-0.5-0.1-0.0-0.0-0.6-0.4;-3;0.5;0.1;0.0;0.0;0.6;0.4
run.sh;config_sz358.xml;sz358;output/-3-0.5-0.1-0.0-0.0-0.6-0.2;-3;0.5;0.1;0.0;0.0;0.6;0.2
run.sh;config_sz359.xml;sz359;output/-3-0.5-0.1-0.0-0.0-0.4-0.4;-3;0.5;0.1;0.0;0.0;0.4;0.4
run.sh;config_sz360.xml;sz360;output/-3-0.5-0.1-0.0-0.0-0.4-0.2;-3;0.5;0.1;0.0;0.0;0.4;0.2
run.sh;config_sz361.xml;sz361;output/-3-0.1-0.5-0.5-0.8-0.8-0.4;-3;0.1;0.5;0.5;0.8;0.8;0.4
run.sh;config_sz362.xml;sz362;output/-3-0.1-0.5-0.5-0.8-0.8-0.2;-3;0.1;0.5;0.5;0.8;0.8;0.2
run.sh;config_sz363.xml;sz363;output/-3-0.1-0.5-0.5-0.8-0.6-0.4;-3;0.1;0.5;0.5;0.8;0.6;0.4
run.sh;config_sz364.xml;sz364;output/-3-0.1-0.5-0.5-0.8-0.6-0.2;-3;0.1;0.5;0.5;0.8;0.6;0.2
run.sh;config_sz365.xml;sz365;output/-3-0.1-0.5-0.5-0.8-0.4-0.4;-3;0.1;0.5;0.5;0.8;0.4;0.4
run.sh;config_sz366.xml;sz366;output/-3-0.1-0.5-0.5-0.8-0.4-0.2;-3;0.1;0.5;0.5;0.8;0.4;0.2
run.sh;config_sz367.xml;sz367;output/-3-0.1-0.5-0.5-0.6-0.8-0.4;-3;0.1;0.5;0.5;0.6;0.8;0.4
run.sh;config_sz368.xml;sz368;output/-3-0.1-0.5-0.5-0.6-0.8-0.2;-3;0.1;0.5;0.5;0.6;0.8;0.2
run.sh;config_sz369.xml;sz369;output/-3-0.1-0.5-0.5-0.6-0.6-0.4;-3;0.1;0.5;0.5;0.6;0.6;0.4
run.sh;config_sz370.xml;sz370;output/-3-0.1-0.5-0.5-0.6-0.6-0.2;-3;0.1;0.5;0.5;0.6;0.6;0.2
run.sh;config_sz371.xml;sz371;output/-3-0.1-0.5-0.5-0.6-0.4-0.4;-3;0.1;0.5;0.5;0.6;0.4;0.4
run.sh;config_sz372.xml;sz372;output/-3-0.1-0.5-0.5-0.6-0.4-0.2;-3;0.1;0.5;0.5;0.6;0.4;0.2
run.sh;config_sz373.xml;sz373;output/-3-0.1-0.5-0.5-0.4-0.8-0.4;-3;0.1;0.5;0.5;0.4;0.8;0.4
